"Index","Line Number","Text"
"1.2.3.5.6.5","3","explanations or solutions, it will not     be an orderly"
"1.2.3.5.6.5","4","process. Existing means of composing and     working with symbol"
"1.2.3.5.6.5","5","structures penalize disorderly processes     very heavily, and"
"1.2.3.5.6.5","6","it is part of the real promise in the     automated H-LAM/T"
"1.2.3.5.6.5","7","systems of tomorrow that the human can     have the freedom and"
"1.2.3.5.6.5","8","power of disorderly processes."
"1.2.3.5.7","1","f. Compound Effects"
"1.2.3.5.7.1","1","Since many processes in many     levels of the hierarchy are"
"1.2.3.5.7.1","2","involved in the execution of a     single higher-level process"
"1.2.3.5.7.1","3","of the system, any factor that     influences process execution"
"1.2.3.5.7.1","4","in general will have a highly     compounded total effect upon"
"1.2.3.5.7.1","5","the system's performance. There     are several such factors"
"1.2.3.5.7.1","6","which merit special attention."
"1.2.3.5.7.2","1","Basic human cognitive powers, such     as memory intelligence,"
"1.2.3.5.7.2","2","or pattern perception can have such     a compounded effect. The"
"1.2.3.5.7.2","3","augmentation means employed today     have generally evolved"
"1.2.3.5.7.2","4","among large statistical populations,     and no attempt has been"
"1.2.3.5.7.2","5","made to fit them to individual needs     and abilities. Each"
"1.2.3.5.7.2","6","individual tends to evolve his own     variations, but there is"
"1.2.3.5.7.2","7","not enough mutation and selection     activity, nor enough"
"1.2.3.5.7.2","8","selection feedback, to permit very     significant changes. A"
"1.2.3.5.7.2","9","good, automated H-LAM/T system should     provide the"
"1.2.3.5.7.2","10","opportunity for a significant adaptation of the     augmentation"
"1.2.3.5.7.2","11","means to individual characteristics. The     compounding effect"
"1.2.3.5.7.2","12","of fundamental human cognitive powers     suggests further that"
"1.2.3.5.7.2","13","systems designed for maximum     effectiveness would require"
"1.2.3.5.7.2","14","that these powers be developed     as fully as possible--by"
"1.2.3.5.7.2","15","training, special mental tricks,     improved language, new"
"1.2.3.5.7.2","16","methodology."
"1.2.3.5.7.3","1","In the automated system that we     contemplate, the human"
"1.2.3.5.7.3","2","should be able to draw on     explicit-artifact process"
"1.2.3.5.7.3","3","capability at many levels in the     repertoire hierarchy;"
"1.2.3.5.7.3","4","today, artifacts are involved     explicitly in only the lower-"
"1.2.3.5.7.3","5","order capabilities. In the     future systems, for instance, it"
"1.2.3.5.7.3","6","should be possible to have     computer processes provide direct"
"1.2.3.5.7.3","7","and significant help in     his processes at many levels. We"
"1.2.3.5.7.3","8","thus expect the effect of     the computer in the system to be"
"1.2.3.5.7.3","9","very much compounded. A     great deal of richness in the future"
"1.2.3.5.7.3","10","possibilities for     automated H-LAM/T systems is implied here"
"1.2.3.5.7.3","11","--considerably more     than many people realize who would"
"1.2.3.5.7.3","12","picture the computer as     just helping them do the things they"
"1.2.3.5.7.3","13","do now. This type of     compounding is related to the"
"1.2.3.5.7.3","14","reverberating waves of change     discussed in Section II-A."
"1.2.3.5.7.4","1","Another factor can exert this type     of compound effect upon"
"1.2.3.5.7.4","2","over-all system performance: the     human's unconscious"
"1.2.3.5.7.4","3","processes. Clinical psychology seems to     provide clear"
"1.2.3.5.7.4","4","evidence that a large proportion of a human's     everyday"
"1.2.3.5.7.4","5","activity is significantly mediated or basically     prompted by"
"1.2.3.5.7.4","6","unconscious mental processes that, although"
"1.2.3.5.7.4","7","&quot;natura&quot; in a functional sense, are not rational. The"
"1.2.3.5.7.4","8","observable mechanisms of these processes (observable by"
"1.2.3.5.7.4","9","another, trained person) includes masking of the"
"1.2.3.5.7.4","10","irrationality of the human's actions which are so affected,"
"1.2.3.5.7.4","11","so that few of us will admit that our actions might be"
"1.2.3.5.7.4","12","irrational, and most of us can construct satisfying"
"1.2.3.5.7.4","13","rationales for any action that may be challenged."
"1.2.3.5.7.5","1","Anything that might have so     general an effect upon our"
"1.2.3.5.7.5","2","mental actions as is implied     here, is certainly a candidate"
"1.2.3.5.7.5","3","for ultimate consideration in     the continuing development of"
"1.2.3.5.7.5","4","our intellectual     effectiveness. It may be that the first"
"1.2.3.5.7.5","5","stages of research     on augmenting the human intellect will"
"1.2.3.5.7.5","6","have to proceed     without being able to do anything about this"
"1.2.3.5.7.5","7","problem except     accommodate to it as well as possible. This"
"1.2.3.5.7.5","8","may be one of     the very significant problems whose solution"
"1.2.3.5.7.5","9","awaits our     development of increased intellectual"
"1.2.3.5.7.5","10","effectiveness."
"1.3","1","III. EXAMPLES AND DISCUSSION"
"1.3.1","1","A. BACKGROUND"
"1.3.1.1","1","The conceptual structure which we have evolved to orient and"
"1.3.1.1","2","guide the pursuit of increasing man's intellectual effectiveness"
"1.3.1.1","3","has been des cribed in the foregoing sections in a rather"
"1.3.1.1","4","general and abstract fashion. In this section we shall try to"
"1.3.1.1","5","develop more concrete images of these concepts, of some of the"
"1.3.1.1","6","future possibilities for augmentation, and of the relationship"
"1.3.1.1","7","between these different concepts and possibilities."
"1.3.1.2","1","It must be borne in mind that a great deal of study and"
"1.3.1.2","2","invention is yet to be done in developing the improved"
"1.3.1.2","3","augmentation means that are bound to come, and that the examples"
"1.3.1.2","4","which we present in this report are intended only to show what"
"1.3.1.2","5","is meant by the generalizations which we use, and to provide a"
"1.3.1.2","6","feeling on the part of the reader for the richness and power of"
"1.3.1.2","7","the improvements we can likely develop in our augmentation"
"1.3.1.2","8","means. Many of the examples are realizable today (in fact, some"
"1.3.1.2","9","have been realized) and most of the rest are reasonably straight"
"1.3.1.2","10","forward extrapolations into the near future. We predict that"
"1.3.1.2","11","what actually develops in the new augmentation means will be"
"1.3.1.2","12","consistent with our conceptual framework, but that the"
"1.3.1.2","13","particulars will be full of surprises."
"1.3.1.3","1","Each of the examples will show a facet of how the little steps"
"1.3.1.3","2","that the human can take with his sensory-mental-motor apparatus"
"1.3.1.3","3","can be organized cooperatively with the capabilities of"
"1.3.1.3","4","artifacts to accomplish significant things in the way of"
"1.3.1.3","5","achieving comprehension and solving problems. This organization,"
"1.3.1.3","6","as we have shown in Section II, can be viewed as the five"
"1.3.1.3","7","different types of structuring which we outlined, where much of"
"1.3.1.3","8","the structuring that goes on in the human's total problem"
"1.3.1.3","9","solving activity is for the purpose of building a mental"
"1.3.1.3","10","structure which in a way &quot;puts the human up where he can"
"1.3.1.3","11","see what is going on and can point the direction to move"
"1.3.1.3","12","next.&quot;"
"1.3.1.4","1","An early paper, offering suggestions toward augmenting the human"
"1.3.1.4","2","intellect, that fits well and significantly within the framework"
"1.3.1.4","3","which we have developed was written by Vannevar Bush <a"
"1.3.1.4","4","href=&quot;#Ref-6&quot;>(6)</a> in 1945. Indeed, it fits so"
"1.3.1.4","5","well, and states its points so nicely, thst it was deemed"
"1.3.1.4","6","appropriate to our purpose here to summarize it in detail and to"
"1.3.1.4","7","quote from it at considerable length."
"1.3.1.5","1","1. What Vannevar Bush proposed in   1945"
"1.3.1.5.1","1","He wrote as World War II was coming   to an end, and his"
"1.3.1.5.1","2","principal purpose seemed to be to offer new   professional"
"1.3.1.5.1","3","objectives to those scientists who were soon to   be freed from"
"1.3.1.5.1","4","war-motivated research and development. It would   seem that he"
"1.3.1.5.1","5","also wished to induce a general recognition of a   growing"
"1.3.1.5.1","6","problem--storage, retrieval, and manipulation of   information"
"1.3.1.5.1","7","for and by intellectual workers--and to show the   possibilities"
"1.3.1.5.1","8","he foresaw for scientific development of   equipment which could"
"1.3.1.5.1","9","significantly aid such workers in facing   this problem. He"
"1.3.1.5.1","10","summarized the situation: &quot;...There is a   growing mountain"
"1.3.1.5.1","11","of research...The investigator is staggered   by the findings"
"1.3.1.5.1","12","and conclusions of thousands of other workers.   Professionally"
"1.3.1.5.1","13","our methods of transmitting and reviewing the   results of"
"1.3.1.5.1","14","research are generations old...truly significant   attainments"
"1.3.1.5.1","15","become lost in the mass of the   inconsequential...The summation"
"1.3.1.5.1","16","of human experience is being   expanded at a prodigious rate,"
"1.3.1.5.1","17","and the means we use for   threading through the consequent maze"
"1.3.1.5.1","18","to the momentarily   important item is the same as was used in"
"1.3.1.5.1","19","the days of   square-rigged ships.&quot;"
"1.3.1.5.2","1","Then he brought out some general   considerations for hope:"
"1.3.1.5.2","2","&quot;.. But there are signs of a change   as new and powerful"
"1.3.1.5.2","3","instrumentalities come into   use...Photocells...advanced"
"1.3.1.5.2","4","photography...thermionic   tubes... cathode ray tubes...relay"
"1.3.1.5.2","5","combinations...there are   plenty of mechanical aids with which"
"1.3.1.5.2","6","to effect a   transformation in scientific records.&quot; And he"
"1.3.1.5.2","7","points out that   devices which we commonly use today--e.g., a"
"1.3.1.5.2","8","calculating   machine or an automobile--would have been"
"1.3.1.5.2","9","impossibly expensive   to produce in earlier eras of our"
"1.3.1.5.2","10","technological   development. &quot;...The world has arrived at"
"1.3.1.5.2","11","an age of cheap   complex devices of great reliability and"
"1.3.1.5.2","12","something is bound to   come of it.&quot;"
"1.3.1.5.3","1","In six and a half pages crammed full   of well-based"
"1.3.1.5.3","2","speculations, Bush proceeds to outline enough   plausible"
"1.3.1.5.3","3","artifact and methodology developments to make a very"
"1.3.1.5.3","4","convincing case for the augmentation of the individual"
"1.3.1.5.3","5","intellectual worker. Extension of existing photographic"
"1.3.1.5.3","6","techniques to give each individual a continuously available"
"1.3.1.5.3","7","miniature camera for recording anything in view and of"
"1.3.1.5.3","8","interest, and to realize a high-quality 100:1 linear reduction"
"1.3.1.5.3","9","ratio for micro-record files for these photographs and"
"1.3.1.5.3","10","published material; voice-recognition equipment (perhaps"
"1.3.1.5.3","11","requiring a special language) to ease the process of entering"
"1.3.1.5.3","12","new self-generated material into the written record--these are"
"1.3.1.5.3","13","to provide the individual with information-generating aid."
"1.3.1.5.4","1","For the detailed manipulation of   mathematical and logical"
"1.3.1.5.4","2","expressions, Bush projects computing   aids (which have been"
